protocol,throughput_mbps,mean_rtt_ms,p90_rtt_ms,p99_rtt_ms,std_rtt_ms,loss_rate,retx_rate,flow_count,app_type,network_load,data_source,best_protocol
bbr,3.5461,32.0506,40.5094,35.1194,4.0934,0.159152,0.136728,12,io,0.78,iperf3,bbr
bbr,2.7814,32.4612,39.8116,44.6887,3.162,0.19885,0.107323,30,streaming,0.7,iperf3,bbr
bbr,2.9393,28.3403,33.894,38.4433,3.4651,0.144304,0.130454,49,streaming,0.64,iperf3,bbr
bbr,3.2957,27.9174,43.1286,34.8453,3.3727,0.208516,0.13564,8,sort,0.79,iperf3,bbr
bbr,3.5092,31.0804,41.045,40.5986,3.3204,0.181764,0.119363,31,io,0.72,iperf3,bbr
bbr,3.2105,26.6673,34.1418,32.7533,3.3477,0.118305,0.114176,19,streaming,0.51,iperf3,bbr
bbr,2.7848,29.6848,35.1754,33.8129,3.1237,0.106204,0.10356,35,sort,0.48,iperf3,bbr
bbr,3.1726,32.6909,42.0352,38.9239,3.2254,0.187747,0.128915,16,sort,0.75,iperf3,bbr
bbr,3.4265,29.7609,30.4534,32.9057,3.1619,0.120037,0.116895,7,streaming,0.39,iperf3,bbr
bbr,3.6893,25.734,35.8054,35.2003,4.027,0.134511,0.087647,39,io,0.35,iperf3,bbr
bbr,3.1123,32.6977,38.8913,36.3286,3.8917,0.151009,0.107937,15,io,0.4,iperf3,bbr
bbr,3.3716,25.0507,36.3159,33.5828,3.0292,0.16859,0.126678,23,io,0.35,iperf3,bbr
bbr,3.7778,26.4458,34.3673,42.4066,3.5056,0.122363,0.101627,13,streaming,0.42,iperf3,bbr
bbr,2.7864,34.311,37.7262,34.722,3.0461,0.154928,0.158897,43,io,0.64,iperf3,bbr
bbr,2.967,22.5752,31.409,41.3098,3.0697,0.106009,0.122088,42,streaming,0.22,iperf3,bbr
bbr,3.3811,24.0596,36.3981,40.6315,3.3441,0.179808,0.132701,7,io,0.26,iperf3,bbr
bbr,3.2219,34.0584,39.6392,41.4149,3.8244,0.204147,0.096468,14,streaming,0.97,iperf3,bbr
bbr,3.8997,21.628,31.8404,36.6554,3.1133,0.143353,0.10636,36,streaming,0.14,iperf3,bbr
bbr,2.9746,27.5471,27.8297,36.3699,3.2758,0.103011,0.085453,26,streaming,0.18,iperf3,bbr
bbr,3.549,30.4754,28.7594,41.6937,3.2912,0.156112,0.082662,33,sort,0.44,iperf3,bbr
bbr,3.5175,26.1331,29.5179,44.7729,3.279,0.183726,0.103225,19,sort,0.62,iperf3,bbr
bbr,3.8338,25.7898,35.9883,35.6497,2.943,0.121486,0.094473,23,io,0.17,iperf3,bbr
bbr,2.445,34.7541,39.9754,50.1034,3.2897,0.18342,0.148456,11,io,0.85,iperf3,bbr
bbr,2.8511,32.6717,45.8456,47.4829,3.2738,0.15356,0.148391,46,sort,0.93,iperf3,bbr
bbr,2.4626,26.9686,40.0727,44.7385,3.8758,0.183409,0.132883,8,io,0.91,iperf3,bbr
bbr,3.6597,29.9794,30.1618,35.1873,3.693,0.13891,0.127915,48,streaming,0.47,iperf3,bbr
bbr,2.7833,36.5187,41.0932,39.4295,3.1563,0.133905,0.150433,12,streaming,0.93,iperf3,bbr
bbr,2.7943,33.6807,34.1175,42.0986,3.7496,0.167648,0.113452,19,sort,0.59,iperf3,bbr
bbr,2.473,36.6551,40.6131,39.1357,2.8987,0.213384,0.114434,26,streaming,0.92,iperf3,bbr
bbr,3.0813,31.9852,43.4258,37.2087,3.1529,0.182854,0.107819,21,streaming,0.8,iperf3,bbr
bbr,3.4739,28.8856,33.1402,40.5441,3.0072,0.147643,0.152979,50,sort,0.49,iperf3,bbr
bbr,3.6501,24.5229,35.1397,35.9235,3.5616,0.175009,0.103004,18,io,0.33,iperf3,bbr
bbr,2.4227,27.9582,36.0409,50.0133,3.8672,0.200222,0.10814,32,streaming,0.93,iperf3,bbr
bbr,3.2437,32.2704,38.8603,43.644,3.3098,0.174831,0.117338,22,streaming,0.45,iperf3,bbr
bbr,3.0568,30.9997,30.4616,43.7807,3.3056,0.135252,0.14555,29,io,0.38,iperf3,bbr
bbr,2.8645,29.6128,33.604,39.7504,3.0546,0.186295,0.13125,50,io,0.65,iperf3,bbr
bbr,2.7703,27.3906,29.5788,31.4542,3.3654,0.114215,0.122237,25,streaming,0.43,iperf3,bbr
bbr,3.7672,24.7747,36.2285,43.4401,3.8065,0.169456,0.144412,50,io,0.44,iperf3,bbr
bbr,3.7557,31.8249,37.7148,41.1724,3.5793,0.125889,0.134906,22,sort,0.54,iperf3,bbr
bbr,2.5503,27.7247,37.8232,47.9661,3.3129,0.117408,0.105394,17,streaming,0.88,iperf3,bbr
bbr,3.3725,32.5656,35.5516,42.2199,3.6842,0.16086,0.100259,27,io,0.36,iperf3,bbr
bbr,2.9332,37.3861,34.5476,38.5324,3.4986,0.191998,0.100374,6,sort,0.98,iperf3,bbr
bbr,3.6479,23.4758,30.0241,37.2317,3.9002,0.177401,0.142173,20,sort,0.28,iperf3,bbr
bbr,3.8119,23.6148,27.1739,37.2678,3.728,0.124288,0.126317,30,sort,0.27,iperf3,bbr
bbr,3.1737,28.1939,33.9792,35.5599,3.0245,0.184852,0.156381,38,sort,0.54,iperf3,bbr
bbr,2.8367,33.8357,39.2956,43.3986,2.8824,0.189281,0.087004,48,streaming,0.48,iperf3,bbr
bbr,3.6919,25.5831,39.518,43.8275,3.9362,0.125908,0.15875,18,sort,0.57,iperf3,bbr
bbr,3.5046,27.5433,40.0876,38.9803,4.0223,0.166217,0.126813,36,io,0.48,iperf3,bbr
bbr,2.5933,27.8364,30.7401,39.526,3.6955,0.171563,0.11244,32,sort,0.75,iperf3,bbr
bbr,2.5457,33.0617,36.9945,42.3862,3.5593,0.201121,0.102974,17,sort,0.89,iperf3,bbr
bbr,3.3977,30.1212,36.6158,41.4828,3.3166,0.16472,0.141321,5,sort,0.23,iperf3,bbr
bbr,3.3637,22.4188,29.5534,40.2786,3.7433,0.167146,0.11735,39,io,0.17,iperf3,bbr
bbr,3.41,35.0577,39.8806,47.6985,3.7682,0.146021,0.145143,8,streaming,0.89,iperf3,bbr
bbr,3.112,26.1396,31.8022,37.4437,2.9435,0.118632,0.102923,38,io,0.35,iperf3,bbr
bbr,2.8642,32.0221,36.2129,40.4551,3.2891,0.115079,0.091467,45,streaming,0.67,iperf3,bbr
bbr,3.7322,23.8854,28.2657,29.664,3.9001,0.12854,0.090846,10,io,0.11,iperf3,bbr
bbr,2.393,37.6521,43.7802,47.1136,3.3548,0.182067,0.15285,46,sort,0.97,iperf3,bbr
bbr,3.2874,30.2332,31.8784,42.0184,3.3354,0.206622,0.129616,32,io,0.73,iperf3,bbr
bbr,3.6927,29.4415,30.3084,33.724,3.7688,0.138246,0.119945,15,sort,0.2,iperf3,bbr
bbr,3.7462,30.9551,38.9484,36.3994,4.073,0.122551,0.096772,27,io,0.47,iperf3,bbr
bbr,3.207,29.6558,35.8209,36.0013,3.3108,0.14527,0.106705,20,streaming,0.68,iperf3,bbr
bbr,3.4704,30.0908,33.1693,38.8547,3.6733,0.117569,0.154561,49,sort,0.62,iperf3,bbr
dctcp,7.8673,0.8599,1.0233,1.1095,0.0973,0.001038,0.000858,18,sort,0.53,synthetic,dctcp
dctcp,8.8774,0.7772,0.8296,0.9258,0.1117,0.00071,0.000811,32,streaming,0.1,synthetic,dctcp
dctcp,8.2283,0.7763,1.0906,1.3864,0.1076,0.00083,0.000645,38,sort,0.63,synthetic,dctcp
dctcp,9.4469,0.9152,0.8043,1.1936,0.1115,0.001238,0.000552,41,io,0.43,synthetic,dctcp
dctcp,9.5838,1.0145,1.1855,1.4843,0.0901,0.001376,0.00109,35,streaming,0.93,synthetic,dctcp
dctcp,8.5536,0.9521,1.1936,1.1326,0.1094,0.000957,0.000779,49,io,0.81,synthetic,dctcp
dctcp,8.8252,0.8282,0.8844,1.3414,0.0823,0.001342,0.000679,8,sort,0.76,synthetic,dctcp
dctcp,9.7303,0.7676,1.0208,1.2226,0.0898,0.00122,0.000645,47,sort,0.84,synthetic,dctcp
dctcp,9.9355,0.9511,0.8641,1.2664,0.1154,0.001141,0.000774,12,sort,0.54,synthetic,dctcp
dctcp,9.3581,0.7305,1.0112,1.3261,0.0946,0.000998,0.000988,31,sort,0.71,synthetic,dctcp
dctcp,10.2749,0.819,0.9693,1.043,0.0924,0.000826,0.000546,50,sort,0.37,synthetic,dctcp
dctcp,11.2275,0.879,1.1358,1.3805,0.0957,0.001104,0.00064,34,streaming,0.43,synthetic,dctcp
dctcp,8.0281,0.9404,1.078,1.3754,0.0908,0.001126,0.000594,6,sort,0.66,synthetic,dctcp
dctcp,9.6278,0.7108,0.8204,1.0116,0.0997,0.001062,0.000602,26,io,0.43,synthetic,dctcp
dctcp,9.1327,0.6009,0.9558,1.2241,0.0971,0.000639,0.000512,30,sort,0.13,synthetic,dctcp
dctcp,10.5291,0.8259,1.0937,1.3398,0.1035,0.001185,0.000974,18,sort,0.41,synthetic,dctcp
dctcp,10.134,0.8099,0.892,1.2882,0.1036,0.000719,0.000784,35,io,0.3,synthetic,dctcp
dctcp,8.8138,0.9663,1.1114,1.4289,0.1175,0.000963,0.000719,20,io,0.61,synthetic,dctcp
dctcp,9.8162,0.7499,1.2948,1.3164,0.087,0.001203,0.000839,14,streaming,0.83,synthetic,dctcp
dctcp,8.1206,0.8842,0.9973,1.4912,0.1145,0.001409,0.000871,13,streaming,0.8,synthetic,dctcp
dctcp,11.0262,0.8186,1.0389,1.2149,0.0827,0.000895,0.000559,24,streaming,0.36,synthetic,dctcp
dctcp,9.8976,0.7929,1.094,1.2992,0.0942,0.000875,0.000666,12,io,0.7,synthetic,dctcp
dctcp,8.587,0.6644,1.0396,1.2818,0.1176,0.000881,0.000753,46,sort,0.46,synthetic,dctcp
dctcp,8.7354,0.986,1.2868,1.5029,0.0852,0.000828,0.001021,42,io,0.92,synthetic,dctcp
dctcp,10.9533,0.6041,0.8768,0.9247,0.0821,0.001132,0.000868,39,sort,0.15,synthetic,dctcp
dctcp,8.4061,1.0713,1.0304,1.4673,0.092,0.001028,0.001121,43,streaming,0.97,synthetic,dctcp
dctcp,9.341,0.9052,0.9787,1.4991,0.1074,0.001171,0.000824,10,sort,0.78,synthetic,dctcp
dctcp,9.6587,0.766,0.9946,1.14,0.1112,0.000742,0.000592,45,io,0.32,synthetic,dctcp
dctcp,9.0099,0.9366,1.0907,1.1116,0.0985,0.001115,0.000681,34,streaming,0.49,synthetic,dctcp
dctcp,9.8437,0.7971,1.3049,1.5034,0.0852,0.001427,0.000983,18,io,0.86,synthetic,dctcp
dctcp,8.115,0.9612,1.0372,1.473,0.1038,0.001139,0.000743,13,sort,0.71,synthetic,dctcp
dctcp,12.312,0.7901,0.7894,1.0579,0.0904,0.001178,0.000827,27,sort,0.19,synthetic,dctcp
dctcp,7.7278,0.938,1.0264,1.3513,0.0855,0.001051,0.000792,13,sort,0.68,synthetic,dctcp
dctcp,9.9923,0.7594,1.2194,1.2376,0.1009,0.001162,0.000773,10,sort,0.69,synthetic,dctcp
dctcp,10.0153,0.95,0.9466,1.4912,0.0882,0.000857,0.000824,32,io,0.76,synthetic,dctcp
dctcp,9.5509,0.8201,1.0676,1.1773,0.0963,0.00127,0.001035,25,sort,0.5,synthetic,dctcp
dctcp,11.8112,0.7672,1.0555,1.1251,0.1039,0.000905,0.000776,20,sort,0.25,synthetic,dctcp
dctcp,8.7546,0.7639,1.0363,1.3077,0.0987,0.001055,0.00113,36,sort,0.83,synthetic,dctcp
dctcp,9.8449,0.6974,1.0022,1.3734,0.1012,0.000874,0.000986,50,streaming,0.44,synthetic,dctcp
dctcp,7.2395,0.8887,1.2951,1.4996,0.0939,0.00117,0.000738,9,io,0.95,synthetic,dctcp
dctcp,8.6191,1.0576,1.0776,1.3147,0.1109,0.001161,0.000878,46,streaming,0.96,synthetic,dctcp
dctcp,10.5357,0.6073,1.0322,1.0374,0.0836,0.001029,0.00059,22,io,0.2,synthetic,dctcp
dctcp,8.0932,0.9652,1.0619,1.4214,0.0946,0.001016,0.000607,19,sort,0.63,synthetic,dctcp
dctcp,9.3042,0.6969,0.9029,1.4365,0.0942,0.000746,0.000916,30,streaming,0.68,synthetic,dctcp
dctcp,8.5769,0.7793,1.2061,1.0983,0.1058,0.001172,0.000698,16,streaming,0.85,synthetic,dctcp
dctcp,9.9304,0.663,0.7981,1.1343,0.0958,0.001139,0.000524,36,streaming,0.25,synthetic,dctcp
dctcp,10.4424,0.938,1.1623,1.4491,0.1054,0.001006,0.000722,41,streaming,0.68,synthetic,dctcp
dctcp,9.3678,0.8869,1.0518,1.4177,0.1071,0.000899,0.000987,49,streaming,0.51,synthetic,dctcp
dctcp,11.5025,0.6725,1.0492,1.2648,0.0952,0.000854,0.000843,36,sort,0.18,synthetic,dctcp
dctcp,9.5796,0.8694,1.0477,1.0822,0.0929,0.001199,0.000631,26,sort,0.33,synthetic,dctcp
dctcp,8.458,0.8381,1.094,1.3069,0.1116,0.000981,0.001053,17,io,0.75,synthetic,dctcp
dctcp,8.9838,0.9355,1.0835,1.4351,0.1058,0.001331,0.000927,32,io,0.7,synthetic,dctcp
dctcp,10.1198,0.7548,1.2321,1.411,0.1006,0.000887,0.000603,47,io,0.67,synthetic,dctcp
dctcp,8.2239,0.87,1.2669,1.5092,0.0925,0.000874,0.001082,31,io,0.83,synthetic,dctcp
dctcp,8.9311,0.9187,1.1452,1.2108,0.1134,0.001236,0.001129,49,sort,0.79,synthetic,dctcp
dctcp,8.1426,0.643,1.0482,1.0825,0.1108,0.000889,0.000879,43,sort,0.4,synthetic,dctcp
dctcp,9.8718,0.6529,1.0358,0.9337,0.0891,0.000745,0.000959,43,io,0.26,synthetic,dctcp
dctcp,7.3305,0.857,0.9776,1.4124,0.1147,0.001308,0.000914,22,sort,0.78,synthetic,dctcp
dctcp,9.5823,0.9829,0.8636,1.2895,0.083,0.001002,0.000758,27,io,0.67,synthetic,dctcp
dctcp,11.1032,0.7776,0.9546,1.0133,0.0944,0.000996,0.000929,11,streaming,0.2,synthetic,dctcp
dctcp,8.8862,0.6504,1.1059,1.197,0.1098,0.001072,0.000857,19,io,0.38,synthetic,dctcp
dctcp,9.8948,0.9479,0.9623,1.4401,0.1081,0.000824,0.000681,47,sort,0.78,synthetic,dctcp
dctcp,8.9444,0.8845,0.9413,1.0382,0.0986,0.000838,0.000805,48,streaming,0.42,synthetic,dctcp
dctcp,10.7403,0.7415,1.0498,1.1884,0.0999,0.000999,0.000811,48,streaming,0.44,synthetic,dctcp
dctcp,9.1807,0.6628,1.0224,1.1423,0.0835,0.001037,0.000972,10,io,0.42,synthetic,dctcp
dctcp,7.8062,0.8242,1.1893,1.159,0.1118,0.000922,0.000923,49,io,0.63,synthetic,dctcp
dctcp,10.9167,0.7787,0.9936,1.2226,0.0859,0.000976,0.000681,21,streaming,0.51,synthetic,dctcp
dctcp,10.8455,0.8356,1.1022,1.1286,0.0972,0.001116,0.000963,15,streaming,0.45,synthetic,dctcp
dctcp,9.9721,0.7654,1.0545,1.3072,0.1009,0.001091,0.001015,33,io,0.78,synthetic,dctcp
dctcp,9.9542,0.9108,0.958,1.0688,0.1037,0.000945,0.000561,20,streaming,0.45,synthetic,dctcp
dctcp,7.9178,0.7646,1.2285,1.5699,0.0932,0.000812,0.000811,44,sort,0.93,synthetic,dctcp
dctcp,7.5123,0.9834,1.2664,1.4195,0.0971,0.000922,0.001042,16,sort,0.84,synthetic,dctcp
dctcp,7.688,0.8216,1.2508,1.572,0.1011,0.000823,0.000912,10,streaming,0.96,synthetic,dctcp
dctcp,7.8625,0.7376,1.098,1.1507,0.0927,0.000769,0.000937,40,sort,0.69,synthetic,dctcp
dctcp,9.2698,0.6746,0.8052,1.0582,0.0954,0.00086,0.000602,44,sort,0.26,synthetic,dctcp
dctcp,9.9363,0.7418,0.9783,1.1275,0.089,0.000674,0.00087,17,sort,0.16,synthetic,dctcp
dctcp,8.8052,0.8781,0.9497,1.3994,0.1139,0.001171,0.001023,47,streaming,0.68,synthetic,dctcp
dctcp,8.2553,0.9739,0.9822,1.1335,0.0873,0.001202,0.001162,34,io,0.98,synthetic,dctcp
dctcp,10.4406,0.9716,1.1579,1.4348,0.0897,0.000831,0.000639,32,io,0.64,synthetic,dctcp
dctcp,8.7869,0.617,0.9201,0.995,0.1043,0.00073,0.000777,20,sort,0.23,synthetic,dctcp
dctcp,10.6083,0.7741,1.0518,1.1579,0.0994,0.00115,0.000724,41,streaming,0.46,synthetic,dctcp
dctcp,9.2894,0.7974,0.9418,1.3757,0.1087,0.001226,0.00061,17,io,0.56,synthetic,dctcp
dctcp,9.9183,0.5898,1.0523,0.883,0.1099,0.000829,0.000848,20,io,0.15,synthetic,dctcp
dctcp,9.5982,0.9388,1.1208,1.1513,0.0945,0.000755,0.000871,37,sort,0.6,synthetic,dctcp
dctcp,8.0481,0.8327,0.8271,0.9758,0.1101,0.001159,0.000683,48,io,0.46,synthetic,dctcp
dctcp,8.4241,0.8913,1.08,1.3822,0.0906,0.001017,0.000855,7,sort,0.72,synthetic,dctcp
dctcp,11.7968,0.7636,0.8836,0.9145,0.1134,0.0008,0.00061,22,streaming,0.17,synthetic,dctcp
dctcp,9.8326,0.6894,0.8063,1.066,0.1057,0.000787,0.000925,16,streaming,0.44,synthetic,dctcp
dctcp,11.6103,0.7586,0.7536,1.1637,0.0959,0.000687,0.000831,31,sort,0.13,synthetic,dctcp
dctcp,9.1515,0.7697,0.9967,0.9599,0.1158,0.000928,0.000637,29,streaming,0.3,synthetic,dctcp
dctcp,9.9346,0.8614,0.9693,1.2441,0.0994,0.000758,0.000595,13,io,0.64,synthetic,dctcp
dctcp,11.3686,0.7936,1.0523,1.2421,0.0984,0.000865,0.000621,28,sort,0.17,synthetic,dctcp
dctcp,9.4318,0.9462,1.2495,1.2505,0.0885,0.001086,0.000907,10,streaming,0.88,synthetic,dctcp
dctcp,9.5372,0.9079,1.2038,1.2123,0.0913,0.000998,0.000925,14,sort,0.79,synthetic,dctcp
dctcp,8.5376,0.9358,1.0857,1.2366,0.0999,0.000882,0.000811,48,io,0.66,synthetic,dctcp
dctcp,9.4385,0.8795,1.0655,1.1485,0.0973,0.001155,0.000827,13,sort,0.83,synthetic,dctcp
dctcp,10.1285,0.8463,0.9716,1.0755,0.0951,0.000891,0.000656,39,io,0.77,synthetic,dctcp
dctcp,8.5056,0.8183,1.3045,1.1697,0.087,0.001233,0.001114,23,sort,0.86,synthetic,dctcp
dctcp,8.3232,0.9358,1.2072,1.1236,0.0973,0.001205,0.000594,48,streaming,0.7,synthetic,dctcp
dctcp,10.1242,0.6223,0.8439,1.1416,0.0857,0.000738,0.000733,12,io,0.2,synthetic,dctcp
dctcp,9.8954,0.7457,1.2007,1.1432,0.083,0.000886,0.00074,39,sort,0.64,synthetic,dctcp
dctcp,8.5827,1.0478,1.3198,1.2327,0.1018,0.001336,0.000768,6,io,0.98,synthetic,dctcp
dctcp,9.899,0.7924,1.0034,1.1054,0.0902,0.001152,0.000886,41,streaming,0.35,synthetic,dctcp
dctcp,9.6557,1.0073,1.2292,1.5942,0.0861,0.001243,0.000906,8,sort,0.98,synthetic,dctcp
dctcp,8.7096,0.6624,1.1262,0.9874,0.1087,0.001091,0.000823,10,sort,0.44,synthetic,dctcp
dctcp,8.0124,0.7201,1.0195,1.2406,0.0827,0.001049,0.000795,42,streaming,0.59,synthetic,dctcp
dctcp,9.1925,0.9812,1.0823,1.3914,0.1009,0.00124,0.001048,38,io,0.8,synthetic,dctcp
dctcp,8.9135,0.7801,1.1005,1.3252,0.084,0.000842,0.001032,11,sort,0.69,synthetic,dctcp
dctcp,8.641,0.9127,1.1178,1.4277,0.0948,0.001156,0.000835,39,streaming,0.54,synthetic,dctcp
dctcp,8.745,0.8457,1.1103,1.3566,0.1165,0.001191,0.0008,20,streaming,0.7,synthetic,dctcp
dctcp,9.3433,0.6196,0.9385,1.2769,0.0952,0.000827,0.000864,31,io,0.19,synthetic,dctcp
dctcp,9.7391,0.7022,0.9031,1.1121,0.0846,0.000947,0.000896,38,sort,0.19,synthetic,dctcp
dctcp,8.8278,0.9146,1.1451,1.2813,0.1172,0.000889,0.000647,18,sort,0.87,synthetic,dctcp
dctcp,9.012,0.8207,1.0516,1.123,0.1066,0.000846,0.000787,49,streaming,0.68,synthetic,dctcp
dctcp,11.2783,0.6778,0.924,1.2665,0.0939,0.000978,0.000861,7,streaming,0.28,synthetic,dctcp
dctcp,11.0425,0.6998,1.0239,1.199,0.109,0.00089,0.000899,37,sort,0.38,synthetic,dctcp
dctcp,9.8193,0.8786,1.0644,1.2011,0.115,0.000967,0.000901,14,sort,0.3,synthetic,dctcp
dctcp,11.1073,0.7252,1.057,1.0563,0.0936,0.001288,0.000731,33,io,0.53,synthetic,dctcp
dctcp,9.6824,0.9427,0.9741,1.3462,0.1136,0.001184,0.00106,21,streaming,0.83,synthetic,dctcp
dctcp,9.8292,1.0128,0.9484,1.423,0.0886,0.000898,0.001049,12,io,0.85,synthetic,dctcp
dctcp,8.0335,0.8854,1.0144,1.097,0.0895,0.001244,0.000728,19,io,0.73,synthetic,dctcp
dctcp,9.4406,0.6068,0.8202,1.239,0.1108,0.000957,0.000732,26,io,0.18,synthetic,dctcp
dctcp,7.2916,0.8994,1.1668,1.2166,0.1137,0.001142,0.000854,45,sort,0.8,synthetic,dctcp
dctcp,8.2721,0.8975,0.9933,1.2971,0.1073,0.000933,0.000826,17,sort,0.35,synthetic,dctcp
dctcp,9.5066,0.7783,0.8186,1.0409,0.1167,0.000953,0.000978,33,streaming,0.4,synthetic,dctcp
dctcp,9.2862,0.7058,0.8014,0.9876,0.0824,0.001113,0.000628,46,sort,0.13,synthetic,dctcp
dctcp,11.139,0.8586,0.7898,1.1566,0.1137,0.001113,0.00062,8,streaming,0.25,synthetic,dctcp
dctcp,8.4986,0.7171,0.9242,1.3612,0.0854,0.001017,0.000864,24,streaming,0.47,synthetic,dctcp
dctcp,9.1901,0.8966,1.0865,1.0547,0.1061,0.001055,0.000609,22,streaming,0.36,synthetic,dctcp
dctcp,8.2611,0.7843,0.9253,1.0743,0.1142,0.000714,0.000833,37,io,0.32,synthetic,dctcp
dctcp,11.2084,0.7713,0.9131,1.2412,0.1027,0.000757,0.000793,17,streaming,0.48,synthetic,dctcp
dctcp,9.7394,0.9583,1.0357,1.1761,0.1119,0.000818,0.001009,10,sort,0.66,synthetic,dctcp
dctcp,7.4867,0.9785,0.9428,1.445,0.106,0.001272,0.000633,46,sort,0.72,synthetic,dctcp
dctcp,9.5105,0.6846,1.0178,1.1586,0.0883,0.001009,0.000601,35,io,0.28,synthetic,dctcp
dctcp,9.44,0.832,1.1584,1.2208,0.1099,0.001023,0.00066,39,io,0.44,synthetic,dctcp
dctcp,8.7768,0.883,1.0294,1.1998,0.1092,0.001049,0.000559,44,sort,0.45,synthetic,dctcp
dctcp,7.524,0.9228,1.2341,1.2144,0.0956,0.001207,0.000881,17,io,0.81,synthetic,dctcp
dctcp,8.9069,0.7067,0.958,1.1854,0.1163,0.000813,0.000749,11,streaming,0.34,synthetic,dctcp
dctcp,8.4508,0.8871,1.1809,1.4756,0.1003,0.001323,0.000833,23,sort,0.95,synthetic,dctcp
dctcp,11.0753,0.656,1.0763,1.2919,0.102,0.000841,0.00072,18,streaming,0.26,synthetic,dctcp
dctcp,10.0364,0.7356,1.1391,1.3158,0.1048,0.001228,0.000922,28,streaming,0.41,synthetic,dctcp
dctcp,10.2152,0.946,0.9505,1.221,0.1146,0.001279,0.000797,25,io,0.65,synthetic,dctcp
dctcp,8.6646,0.8473,0.9049,0.9401,0.0985,0.001107,0.00076,5,sort,0.29,synthetic,dctcp
dctcp,11.8332,0.6703,0.7726,1.0701,0.0984,0.001121,0.000919,44,sort,0.13,synthetic,dctcp
dctcp,8.6151,0.9837,1.0273,1.3053,0.104,0.000901,0.000599,49,sort,0.68,synthetic,dctcp
dctcp,11.7675,0.7653,1.0319,1.2361,0.0976,0.000665,0.000879,44,sort,0.2,synthetic,dctcp
dctcp,8.0663,0.9335,0.8974,1.2102,0.1107,0.001271,0.001008,33,streaming,0.5,synthetic,dctcp
dctcp,10.4003,0.6886,0.8848,1.0201,0.1055,0.000677,0.000825,32,io,0.19,synthetic,dctcp
dctcp,7.1525,0.9052,1.0502,1.3929,0.108,0.000918,0.00079,18,sort,0.95,synthetic,dctcp
dctcp,8.6578,0.9587,1.1143,1.3776,0.0827,0.001467,0.001146,25,io,0.97,synthetic,dctcp
dctcp,9.2236,0.9551,1.0483,1.3979,0.1105,0.000908,0.000786,7,streaming,0.78,synthetic,dctcp
dctcp,11.3023,0.6706,0.8098,1.1233,0.0846,0.001098,0.000749,15,sort,0.22,synthetic,dctcp
dctcp,7.3155,1.0468,1.2623,1.2653,0.1173,0.001246,0.000759,25,io,0.91,synthetic,dctcp
dctcp,8.3063,0.7861,1.0644,1.4961,0.1005,0.001308,0.00096,20,io,0.88,synthetic,dctcp
dctcp,9.549,0.8929,0.9869,1.2514,0.0839,0.000951,0.00073,27,io,0.57,synthetic,dctcp
dctcp,11.343,0.6225,0.7977,1.2353,0.0978,0.000984,0.000798,10,sort,0.3,synthetic,dctcp
dctcp,8.7712,0.749,1.0564,1.5765,0.1129,0.0009,0.001114,50,sort,0.97,synthetic,dctcp
dctcp,9.4691,0.8851,0.8476,1.0903,0.0938,0.000797,0.001026,32,io,0.54,synthetic,dctcp
dctcp,10.7957,0.6717,0.9691,1.0851,0.1101,0.000868,0.000857,20,io,0.29,synthetic,dctcp
dctcp,8.5218,0.8801,0.8399,1.079,0.1065,0.00071,0.000851,8,sort,0.31,synthetic,dctcp
dctcp,10.6566,0.9111,0.9285,1.3583,0.0986,0.001232,0.000643,31,streaming,0.5,synthetic,dctcp
dctcp,7.7035,0.8613,1.1354,1.4391,0.1003,0.00139,0.000925,43,io,0.9,synthetic,dctcp
dctcp,8.5931,0.8084,1.1116,1.1595,0.0918,0.000883,0.000683,23,io,0.54,synthetic,dctcp
dctcp,8.0625,0.9143,1.247,1.3038,0.0985,0.000944,0.00106,6,sort,0.86,synthetic,dctcp
dctcp,8.2547,0.9015,1.1646,1.2614,0.0915,0.000902,0.001164,35,streaming,0.97,synthetic,dctcp
dctcp,8.1141,0.8229,0.9406,1.1061,0.0847,0.001146,0.000922,46,io,0.48,synthetic,dctcp
dctcp,9.0984,0.7333,0.9065,1.4105,0.1026,0.000945,0.000628,31,streaming,0.8,synthetic,dctcp
dctcp,10.4611,0.6866,1.0686,1.2727,0.0944,0.000997,0.001002,26,io,0.44,synthetic,dctcp
dctcp,8.5524,0.7975,0.9353,1.1315,0.1064,0.001337,0.00081,7,io,0.69,synthetic,dctcp
dctcp,9.8938,0.9503,0.8758,1.246,0.1128,0.001096,0.000628,8,sort,0.67,synthetic,dctcp
dctcp,9.082,0.9411,1.0243,1.257,0.0848,0.001201,0.000913,41,io,0.76,synthetic,dctcp
dctcp,10.2413,0.9789,0.8844,1.0681,0.1139,0.00104,0.000955,33,io,0.63,synthetic,dctcp
dctcp,8.3844,0.7411,1.1836,1.2976,0.0973,0.000826,0.000949,46,io,0.81,synthetic,dctcp
dctcp,10.1693,0.7302,0.9773,1.225,0.0964,0.001081,0.000927,29,io,0.47,synthetic,dctcp
dctcp,9.9435,0.6784,0.98,1.0696,0.0965,0.001322,0.000864,6,streaming,0.59,synthetic,dctcp
dctcp,7.8569,0.881,1.095,1.3097,0.0821,0.000825,0.000917,36,sort,0.57,synthetic,dctcp
dctcp,10.78,0.7424,1.115,1.2703,0.1044,0.000948,0.000993,9,io,0.48,synthetic,dctcp
dctcp,8.4509,0.8619,0.9599,1.088,0.0931,0.000839,0.000927,18,io,0.33,synthetic,dctcp
